Project ID,Title,Sector,Subsector,State,Start Date,Completion Date,Total Project Cost (USD mn),Project Status,Source URL
706216,Wadigodri - Dhangripimpri,roads-and-highways,106,Maharashtra,30-Jun-2018,21-Dec-2019,24.42,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706216
616805,Treatment For Five Critical Land Slide Prone Spots Posing Significant Threat To The Safety Of Travelers Is Karul Ghai Section Of Talere Nadhavade Gaganbawda Road NH-166G From Km.23/250 To 28/320 In The State Of Maharashtra,roads-and-highways,106,Maharashtra,03-Dec-2024,03-Dec-2025,1.12,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616805
709043,Chikballapur - Mulbangal - Narguna,roads-and-highways,106,Karnataka,-,-,69.16,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709043
615935,Aizawl Bypass Connecting Sairang On Sairang-Phaibawk Section From 0.000 To 10.600 Km [Left Approach] [Package-1],roads-and-highways,106,Mizoram,-,-,41.46,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615935
616462,AP/Mah Border-Islam Nagar [AP 6],roads-and-highways,106,Telangana,02-Nov-2007,02-Nov-2009,149.23,COD,https://indiainvestmentgrid.gov.in/opportunities/project/616462
616462,AP/Mah Border-Islam Nagar [AP 6],roads-and-highways,106,Maharashtra,02-Nov-2007,02-Nov-2009,149.23,COD,https://indiainvestmentgrid.gov.in/opportunities/project/616462
700661,Km. 39.950 To Km. 52.00 [ Gajendragad To Bevinakatte Cross] On NH367,roads-and-highways,106,Karnataka,08-Mar-2021,09-Sep-2022,11.35,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700661
615068,W&S In Km 0.00 To 10.80 Of NH-219,roads-and-highways,106,Bihar,29-May-2019,31-Mar-2022,8.44,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615068
709628,Nashik-Ahmednagar [Pkg VII B],roads-and-highways,106,Maharashtra,-,-,155.79,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709628
614239,Reconstruction Of Proposed High Level Bridge Over Pochaka Nallah At Km 17/950 Of NH-326 [Single Span Of 18.00 M RCC T-Beam & Slab Bridge With Footpath] In The State Of Odisha.,roads-and-highways,106,Odisha,20-Apr-2020,22-Jul-2022,0.5,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614239
707537,Strengthening Work In Km 38.84 To 59.00 Of NH-333 On EPC Mode,roads-and-highways,106,Bihar,19-Aug-2020,18-Aug-2021,3.37,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/707537
614476,Widening To Two Lane With Paved Shoulder / Four Lane From Km. 105.00 To 110.838 Of NH 544DD Ananthapur Molkalmur Section In The State Of Karnataka On EPC Mode [Job No NH-544DD-KNT-2020-21-922],roads-and-highways,106,Karnataka,07-Jan-2022,06-Jul-2023,4.04,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614476
706484,Improvement Of T Junction At Dhaula Kuan From Chainage 11.060 To 13.840,roads-and-highways,106,Delhi,23-Mar-2018,04-Feb-2020,31.37,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706484
613418,Improvrment Of 2 Lane With Paved Shoulde Of Stretch From Bikramganj Dawath Melayabagh Nawanagr -Dumrow Of NH-120[Ch-201.665 To Km 240.200]Excluding Dawath Bypass Under EPC Mode In The State Of Bihar,roads-and-highways,106,Bihar,05-Sep-2023,04-Mar-2025,22.46,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613418
709634,Nashik-Ahmednagar [Pkg XIII],roads-and-highways,106,Maharashtra,-,-,116.31,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709634
613598,Akkalkot - Dudhani Section From Km 70/682 - 106/526 Of NH-150 [Ext] - 2L PS,roads-and-highways,106,Maharashtra,23-Feb-2017,13-Dec-2018,29.25,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/613598
708057,Improvement And Provisioning Of Additional Safety Measures For Gangotri-Dharasu [NH-108] From Km 110.860 To Km 123.080 [Design Chainage From Km 97.400 To Km 109.458] On EPC Mode Under Improvement To NH Connectivity To Chardham In The State Of Uttarakhand,roads-and-highways,106,Uttarakhand,10-Sep-2019,31-Jul-2020,7.06,Project Completed,https://indiainvestmentgrid.gov.in/opportunities/project/708057
707342,Improvement Of Various Feeder Roads In Gangtok,roads-and-highways,106,Sikkim,22-Jun-2021,22-Feb-2024,12.07,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/707342
703365,NH-23 Road Upgradation Project,roads-and-highways,106,Jharkhand,01-Dec-2020,01-Dec-2022,5.66,DPR Approved,https://indiainvestmentgrid.gov.in/opportunities/project/703365
613891,"Upgradation Of Keonchi - Ratanpur Road Of NH 45 Package-II, From Design Chainage Km 278.75 To Km 321.348 Of Length 42.598 Km To Two Lane With Paved Shoulders Under Corridor Scheme On EPC Mode In The State Of Chhattisgarh.",roads-and-highways,106,Chhattisgarh,15-Jul-2024,06-Jan-2026,35.96,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613891
614247,Road Safety Of Jalandhar-Hoshiarpur Road From Km 49.200 To 58.850 Section Of NH-03 In The State Of Punjab,roads-and-highways,106,Punjab,07-Jul-2021,10-Feb-2022,0.65,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614247
616052,6 Lane Greenfield Varanasi- Ranchi- Kolkata Highway From Donoreshan Village To Junction With NH-20 In Bongabar Village From Km 288.600 To Km 325.500 [Pkg -11],roads-and-highways,106,Jharkhand,01-Jan-1901,01-Jan-1901,233.39,Financial Closure,https://indiainvestmentgrid.gov.in/opportunities/project/616052
709484,Moga Bypass,roads-and-highways,106,Punjab,-,-,80.47,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709484
706319,Upgradation To 2lane With Paved Shoulder From KM . 43/900 To 91/0 Of Kundal-Naya Kheda-Jhadol-Som-Nalwa-Daiya PKG-II .,roads-and-highways,106,Rajasthan,21-May-2018,11-Nov-2019,42.98,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706319
615306,Strengthening From Km.93.200 To Km.132.314 Of NH-275 Bantwal Bangalore Section In The State Of Karnataka On EPC Mode. [Job No. NH-275-KNT-209-20- 901],roads-and-highways,106,Karnataka,29-Oct-2020,28-Sep-2021,3.84,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615306
614319,Daboka- Kthkhati Pkg-3 [Dokmoka- Loring Thepi],roads-and-highways,106,Assam,30-Sep-2020,27-Dec-2022,33.48,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614319
615968,Short Term Maintenance Contract [STMC] For Maintenance Of Section Solapur District Border/Wagdari-Akkalkot-Tolnur-State Border In The State Of Mahrashtra.,roads-and-highways,106,Maharashtra,-,-,0.58,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615968
614267,Widening To Two Lane With Paved Shoulders From Km 0/000 To Km 79/300 Of Kalwakurthy - Kollapur Section Of NH-167K In The State Of Telangana Under Annual Plan 2021-22 On EPC Mode Under NH[O].,roads-and-highways,106,Telangana,12-Jul-2023,11-Jul-2025,111.49,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/614267
615376,Delhi-Amritsar-Katra Expressway [Phase-II Pkg-XIV] From Junction With Pathankot-Gurdaspur Road [NH-54] Near Balsua To Junction With Hiranagar Road Near Village Gurha Baildaran [Km 423 500 To Km 468 100],roads-and-highways,106,Punjab,26-Sep-2022,25-Sep-2024,382.76,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/615376
709711,Baddi [Bortiwala] - Siswan,roads-and-highways,106,Punjab,-,-,79.72,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709711
700052,Lakhani Flyover,roads-and-highways,106,Maharashtra,23-May-2018,28-Feb-2022,41.93,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700052
705958,Reconstruction With Geometric Improvement Of Existing 2 Lane/Intermediate Lane To 2lane With Paved Shoulder Configuration From Km. 300 To 338 Of NH-58 In The State Of Uttarakhand Under EPC Mode [Job No. 58-UR-2016-17-474],roads-and-highways,106,Uttarakhand,30-Dec-2017,31-May-2021,32.35,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/705958
613473,Upgradation To Two Lane With Paved Shoulder From Existing Chainage Km 207.700 [Design Ch. 208 550] To Km 216.440 [Design Ch. 216 890] [Sagwara Bypass] & From Existing Km 227.470 [Design Ch. 227 900] To Km 244.060 [Design Ch. 235 00] [Garhi- Partapur Bypass] Section Of NH-927A In The State Of Rajasthan On EPC Mode.,roads-and-highways,106,Rajasthan,21-Aug-2023,20-Aug-2025,23.6,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613473
613365,6L Access-Controlled Highway Of Daat Kali Tunnel - Dehradun Of Ganeshpur Dehradun Section From Km.16.380 To Km.19.785 Of NH-72A [Package-3],roads-and-highways,106,Uttarakhand,01-Apr-2022,31-Mar-2024,21.26,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613365
613036,Widening And Strengthening Of Road Work And Reconstruction Of Culverts In Km 31 To 61 [Chainage Km 30 To 60.50] Of NH-99,roads-and-highways,106,Jharkhand,27-Jan-2017,26-Jan-2019,13.71,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613036
614240,Construction Of High Level RCC Major Bridge At Km 89[Aklera] On Parwan Along With Approaches And Ancillary Structure On NH-752 Baran Aklera Road In The State Of Rajasthan,roads-and-highways,106,Rajasthan,13-Sep-2018,04-Jul-2021,10.34,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614240
706668,Bhiwani-Mundhal -Jind- From Design Km.6.875 To Km. 68.857 Of NH-709A In The State Of Haryana [Package-I],roads-and-highways,106,Haryana,11-Sep-2018,31-Mar-2021,32.46,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706668
706651,Chutmalpur Ganeshpur Section And Roorkee Chutmalpur Gagalheri Section,roads-and-highways,106,Uttarakhand,28-Feb-2018,20-Sep-2021,231.32,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706651
615268,"Strengthening On NH 921 [Mahwa- Mandwar- Rajgarh] From Km 0/00 To 25/400, 43/0 To 49/0 On EPC Mode.",roads-and-highways,106,Rajasthan,19-Aug-2020,31-Mar-2021,1.73,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615268
613839,Construction Of Proposed Bypass At Reamal On NH-53 In The State Of Odisha Under Annual Plan 2021-22 [Job No. NH-53-ORS-2021-22-638],roads-and-highways,106,Odisha,10-May-2023,04-Feb-2024,8.34,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613839
709297,"Geometric Improvement, Strengthening And Widening To IL Standards From Km. 12.00 [Badhwala] To 34.00 [Juddo] On NH 123.",roads-and-highways,106,Uttarakhand,-,-,10.69,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709297
613583,Rehabilitation & Upgradation Of NH - 167 From Design Km 187.723 To 234.434 [ Miryalaguda To Kodad Section ] To Two Lane With Paved Shoulder On EPC Mode In The State Of Telangana,roads-and-highways,106,Telangana,03-Sep-2018,01-Jul-2022,40.59,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613583
615239,Rehabilitation And Upgradation To Two/Four Lane With Paved Shoulder Of Kuslamb [Barshi] - Yedshi Murud Latur Renapur Udgir Deglur Sagroli - Upto State Border Road NH-63 In KM 133/900 To 136/900 [Section Aashta Mode To Aashta Village] And In KM 175/769 To 178/589 [Section Tiwatgyal Pati To Malkapur-Udgir] [Project Length5.82 Km] With Rigid Pavement On EPC Mode In The State Of Maharashtra.,roads-and-highways,106,Maharashtra,07-Dec-2022,06-Jun-2024,10.27,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615239
613386,Widening And Strengthening Of Nirmal To Khanapur Section From Km 678.555 To Km 699.655 [21.100 Km] Of NH-61 Extended To Two Lane With Paved Shoulder Under EPC Mode In The State Of Telangana.,roads-and-highways,106,Telangana,09-Sep-2020,08-Sep-2022,15.92,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613386
706119,Construction Of A New 2-Lane Highway From Km 0.00 [On NH-54 Near Lawngtlai] To Km 38.00 [Length=38.00 Km] In Mizoram To Support Kaladan Multi-Modal Transit Transport Project In Phase-A Of SARDP-NE [ Package MM-I]. [Job No. SARDP-NE/State Road/MZ/PWD/2010-1/161],roads-and-highways,106,Mizoram,27-Oct-2010,31-Dec-2021,47.53,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706119
614170,Strengthening Work In Km 75.25 To 91.00 Of NH-333 For The Year 2019-20,roads-and-highways,106,Bihar,05-May-2020,14-Mar-2021,3.42,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614170
706458,Nalbari To Bijni [Km 1065.00 To Km 1040.300 Contract Package AS-6] In Assam,roads-and-highways,106,Assam,10-Nov-2005,26-Apr-2018,26.6,Completion Certificate Issued,https://indiainvestmentgrid.gov.in/opportunities/project/706458
614258,"Widening And Strengthening To Four Lane Of Barshi - Yedshi - Murud - Latur - Renapur - Udgir - Deglur - Sagroli Road NH 63 In Km, 71/800 To 77/800[Section Murud Akola To Airpost Junction] In The State Of Maharashtra.",roads-and-highways,106,Maharashtra,12-Oct-2021,20-Oct-2022,3.8,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614258
614619,Repair And Rehabilitation Of Existing Pavement From Km 35.00 To Km 80.00 On NH-6 [Keifand To Kawlkulh] In The State Of Mizoram During 2018-19 On EPC Mode. [Job No. 006/MZ/2018-19/116],roads-and-highways,106,Mizoram,29-Nov-2019,18-Dec-2020,3.72,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614619
607576,Arai Sarwar Section Of SH-7E,roads-and-highways,106,Rajasthan,10-May-2022,29-Aug-2024,23.78,Concessionaire Appointment,https://indiainvestmentgrid.gov.in/opportunities/project/607576
709159,Imrovement And Widening Two Lannig With Paved Shoulder Of National Highway 127B From Km 0.00 [End Point Of Dhubari - Phulbari Bridge] To Km 31.500 Package-I In State Of Meghalaya.,roads-and-highways,106,Meghalaya,-,-,92.67,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709159
613848,Rehabilitation And Upgradation Of Road Rishikesh Dharasu [Old NH-94] With 2-Lane With Paved Shoulder From Km 76.000 To Km 110.000 [Design Chainage From Km 74.733 To Km 107.347 [32.614 Km] Including Construction Of Kamand Re-Alignment From Existing Chainage Km 105.200 To Km 108.600 [Design Chainage Km 103.436 To Km 105.949 - Total Length 2513 Mtrs] And Land Slide Treatment Work Between Design Chainage Km 73.800 To Km 74.00 [200m] On EPC Mode Under Improvement To NH Connectivity To Chardham In,roads-and-highways,106,Uttarakhand,07-Jan-2019,05-Jan-2021,34.42,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613848
615267,Bantwala To Bengaluru,roads-and-highways,106,Karnataka,26-Mar-2018,31-Mar-2020,3.32,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615267
614228,"Widening And Strengthening To Two Lane Paved Shoulder [10 M] In Km, 0/000 To 22/500 [Parlli To Dharmapuri] Section Of NH 361 H I.E. Parali - Dharmapuri - Pangaon - Renapur Phata Road [ Working Ch, 2/000 To Ch 24/150]. In The State Of Maharashtra.",roads-and-highways,106,Maharashtra,01-Jun-2021,23-Jun-2022,10.03,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614228
613415,Widining From Existing Intermidiate Lane To Four Lane In Sringeri Town Limits From Ch 110.00 To Ch 115.00 [Old Ch 640.00 To 645.00] Of NH-169 [Old NH-13] Of Shimoga- Mangalore Section On EPC Mode In The State Of Karnataka[[Job No.NH-169-KNT-2019-20-918].,roads-and-highways,106,Karnataka,13-Dec-2021,12-Dec-2023,10.96,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613415
709146,Devsu - End Of Amboli Ghat,roads-and-highways,106,Maharashtra,-,-,24.52,Not Applicable,https://indiainvestmentgrid.gov.in/opportunities/project/709146
708391,Balance Work Of Khed - Sinnar [Pkg - II] For Construction Of 4 Bypasses At [A] Khed [B]Manchar [C] Kalamb [D] Alephata On Old NH-50,roads-and-highways,106,Maharashtra,29-Dec-2020,28-Jun-2022,13.8,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/708391
704811,Habsiguda - Bogarum Junction Road Upgradation Project,roads-and-highways,106,Telangana,01-Apr-2021,01-Mar-2024,24.75,Idea Stage,https://indiainvestmentgrid.gov.in/opportunities/project/704811
700071,Aurangabad - Karodi Km 290.00 - Km 320.104 Of NH 211 [New NH 52],roads-and-highways,106,Maharashtra,12-Feb-2019,10-Aug-2021,246.9,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/700071
616907,Renewal Of Road Surface And Repair Of Wearing Coat Over ROB In Km. 31 And Km 33 On NH-334A Under Short Term Maintenance [STMC] 2023-24.,roads-and-highways,106,Uttarakhand,-,-,0.15,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/616907
615776,4L Of Dudhadhari Elevated Flyover [Muzaffarnagar Haridwar Section] From Km 356.450 To Km 353.800 Of NH-34,roads-and-highways,106,Uttarakhand,06-May-2022,06-Nov-2023,22.75,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/615776
615236,"Construction Of 1x15 M Span Bridge At Km 125.493, 1x20 M Span Bridge At Km 125.852 And 1x10 M Span Bridge At Km 129.445 Including Its Approaches On NH-301, Kargil-Zanskar Road [Bridge1]",roads-and-highways,106,Ladakh,01-Jul-2021,01-Jul-2024,2.61,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/615236
607560,Losal-Salasar-Ratangarh Section SH-7,roads-and-highways,106,Rajasthan,23-Sep-2019,30-Mar-2022,23.06,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/607560
706180,Mul To Chandrapur[IAHE],roads-and-highways,106,Maharashtra,25-Jul-2017,24-Jul-2019,20.41,Work in Progress,https://indiainvestmentgrid.gov.in/opportunities/project/706180
614592,Strengthening Of Existing Two Lane Pavements I/C Paved Shoulder On NH No. 150 From Km 412.00 To Km 433.00,roads-and-highways,106,Manipur,09-Jun-2017,06-Jun-2019,11.26,Completion Certificate/COD,https://indiainvestmentgrid.gov.in/opportunities/project/614592
613516,Construction Of Service Road At Saradwadi Village Along Sinnar Bypass Road NH-60 At Km 187/910 To 189/000 In The State Of Maharashtra.,roads-and-highways,106,Maharashtra,23-Oct-2023,22-Sep-2024,0.71,Notice to Proceed,https://indiainvestmentgrid.gov.in/opportunities/project/613516
